調査年月日,現状判断,分野,地区,業種,理由
2025-10-01,やや悪くなっている,家計,東青,スナック・バー,管内はねぶた、お盆が終わると週末は昼間のイベントだらけで夜はきつい。コロナの移動できない時期の反動で三連休等は旅⾏に⾏く様な傾向になっていて困っています。
2026-01-01,変わらない,家計,下北,都市型ホテル,ホテルとしては時期的に閑散期に⼊ってきているので、３ヶ⽉前と比べれば当然悪くなっていますが、毎年のことなので、景気としてみれば変わらないと思います。
2026-01-01,変わらない,家計,下北,タクシー,収⼊が増加しているように⾒えるが、物価⾼を考えると、プラスマイナスゼロになると思います。
2026-01-01,変わらない,家計,下北,百貨店・スーパー,景気は、決して良くなったとは思わないが、少しずつガソリン代の価格の低下をはじめ、各種補助（ガス、電気）などで余裕感を持てるようになりつつある。
2026-01-01,変わらない,家計,県南,乗用⾞販売,昨年からの物価⾼の影響が続いている。⾞両販売にあたり、需要と供給のバランスが⼀部崩れており、販売⾞種の制限等の影響も出ている。
2026-01-01,変わらない,家計,下北,⼀般飲⾷店,12⽉初めの地震の時はキャンセルが相次ぎましたが⽉末にかけて戻って来てよかったです。
2026-01-01,変わらない,家計,県南,⼀般飲⾷店,良い時と悪い時があり、総合的ではとんとんの状態です。やはり、物価⾼の要因もあり来店頻度が相当低いように感じられる。また、地震の影響で12⽉は落ち込みがひどい。救済の⼿⽴てが急務である。
2026-01-01,変わらない,家計,県南,美容院,スーパーでは、チラシを⼿に持って買物している⼈が多い。買物の知識が育ち、買物上⼿になってきた。
2026-01-01,変わらない,家計,県南,住宅建設販売,新築住宅価格の⾼騰によって購⼊者の減少が続いているため。
2026-01-01,変わらない,家計,県南,百貨店・スーパー,良い⽅は、所得税の改正により、年末調整で昨年と比較して⼿取りが増えた⽅が多かったため。悪い⽅は、12/8に発⽣した地震により、その前の⽇常を取り戻せていない⼈たちがまだたくさんいるため。
2026-01-01,変わらない,家計,県南,観光名所等,あまり変化がなく、横ばいである。
2026-01-01,変わらない,家計,県南,百貨店・スーパー,物価上昇に伴い、⾷品の売上は、必要以上に買わないといった⼼理が強く働いていると考える。数字がその様な結果を示している。
2026-01-01,変わらない,家計,県南,旅⾏代理店,前年同時期と変わっていないため。
2026-01-01,変わらない,家計,津軽,娯楽業,特に客層と⾏動に変化がないから。
2026-01-01,変わらない,家計,下北,コンビニ,必要なものしか買わない。
2026-01-01,変わらない,家計,津軽,百貨店・スーパー,商品の価格が値上がりしているが収⼊に⼤きな変化が⾒当たらず、停滞していると感じる。
2026-01-01,変わらない,家計,県南,家電量販店,米の価格、⾷材の価格上昇が続き、ガソリン価格はやや低下してきているが、購買意欲は上がってないと感じる。
2026-01-01,変わらない,企業,津軽,経営コンサルタント,⼟⽇のスーパーマーケットの⽇中は、買い物客で賑わい正⽉商戦終了後も⼈出は減ってはいない。
2026-01-01,やや悪くなっている,家計,東青,レストラン,年末は良かったが、今は⼤雪のため⼈が動かない状態。
2026-01-01,変わらない,企業,津軽,電気機械製造,物価⾼のため。
2026-01-01,やや悪くなっている,家計,津軽,住宅建設販売,問合せ等が減っています。また、資⾦、予算⾯でも、⾃⼰資⾦の投⼊減、希望借⼊額の未達が増えています。
2026-01-01,やや悪くなっている,家計,津軽,都市型ホテル,宿泊客の減少による単価の下落。
2026-01-01,やや悪くなっている,家計,津軽,スナック・バー,物価⾼、経済的不安定。
2026-01-01,やや悪くなっている,家計,津軽,レストラン,12⽉に⼊り、客数がかなり減少している。
2026-01-01,やや悪くなっている,家計,津軽,商店街,街を歩く⼈の数が減っている気がします。
2026-01-01,やや悪くなっている,家計,津軽,百貨店・スーパー,物価が⾼騰している。客足は減ったように感じる。
2026-01-01,やや悪くなっている,家計,東青,設計事務所,投資の資⾦計画が思うように進まないため、事業計画が⻑期化または中⽌となっている。
2026-01-01,変わらない,家計,津軽,観光名所等,2025年度比で３か⽉前と同様の売上のため。
2026-01-01,やや悪くなっている,家計,東青,コンビニ,お客様が減っている。
2026-01-01,やや悪くなっている,家計,東青,百貨店・スーパー,売上シェアの⾼い⾐料品が婦⼈・紳⼠共に不調。⾐料品に関するお客様の購買意欲が低くなっている可能性がある。
2026-01-01,変わらない,雇用,県南,⼈材派遣,依然として、各種原材料・燃料価格の⾼騰や円安の進⾏、そして⼈件費や物流費の上昇など、様々な業界の景況感は混沌としているように感じます。
2026-01-01,変わらない,雇用,東青,新聞社求⼈広告,新聞広告申込の状況からは、好転しているようには⾒えません。
2026-01-01,変わらない,雇用,東青,求⼈情報誌,⼤⼿企業は上⼿く回っているとは思いますが、地元の中小企業は厳しい状況が続いていると思います。
2026-01-01,変わらない,企業,下北,⾷料品製造,季節の影響もあると思いますが、必要な分だけ、家族で相談したりして、買う種類や数を決めている⽅が多いように感じます。
2026-01-01,変わらない,企業,県南,建設,全国的には賃⾦の上昇でなんとか物価上昇に対応できているように⾒えるが、私たちの地⽅では物価上昇に対して賃⾦の上昇率は低く苦しい。また、あらゆる資材類の⾼騰、⼈材不足などが地域の企業に⼤きく影響を与えていて、周辺で零細企業の倒産が増えてきているのが⼼配。
2026-01-01,変わらない,企業,県南,広告・デザイン,レギュラー的な仕事が続いているだけで、新規の仕事はそうそう発⽣していない。
2026-01-01,変わらない,企業,県南,飲料品製造,秋からの地元のイベントなど年末にかけての時期毎の盛り上がりがあり、またインバウンドを含む観光客の動きなどが活発で直売所への来客などはよかったが、夜の繁華街などはイマイチの状況であった。
